company,company_score,rank_company,diff_user_company,rank_user_score
금영제너럴,44.0,1067.0,13.490000000000002,963.0
덴츠플라이시로나코리아,44.0,1067.0,13.490000000000002,963.0
케이티앤지,71.0,27.0,13.509999999999998,964.0
아성에이치엠피,43.95,1068.0,13.54,965.0
아임유,43.95,1068.0,13.54,965.0
삼성에스디에스,71.04,26.0,13.550000000000004,966.0
메타에스앤씨,43.94,1069.0,13.550000000000004,966.0
펄어비스,71.06,25.0,13.57,967.0
뱅뱅어패럴,43.92,1070.0,13.57,967.0
알파녹스,43.91,1071.0,13.580000000000005,968.0
비디,43.91,1071.0,13.580000000000005,968.0
이씨플라자,43.9,1072.0,13.590000000000003,969.0
오픈메이트,43.89,1073.0,13.600000000000001,970.0
코위버,43.89,1073.0,13.600000000000001,970.0
KCC,71.1,24.0,13.609999999999992,971.0
부뜰정보시스템,43.88,1074.0,13.61,972.0
유니닥스,43.88,1074.0,13.61,972.0
케이아이에스정보통신,43.87,1075.0,13.620000000000005,973.0
락플레이스,43.85,1076.0,13.64,974.0
아이로지스틱스,43.84,1077.0,13.649999999999999,975.0
오성사,43.84,1077.0,13.649999999999999,975.0
토페스,43.83,1078.0,13.660000000000004,976.0
기흥모터스,43.83,1078.0,13.660000000000004,976.0
심네트,43.82,1079.0,13.670000000000002,977.0
인터콘시스템스,43.82,1079.0,13.670000000000002,977.0
체리쉬,43.82,1079.0,13.670000000000002,977.0
이파피루스,43.8,1080.0,13.690000000000005,978.0
리서치앤리서치,43.78,1081.0,13.71,979.0
엔젤로보틱스,43.78,1081.0,13.71,979.0
세나클,43.77,1082.0,13.719999999999999,980.0
티라유텍,43.77,1082.0,13.719999999999999,980.0
킥더허들,43.75,1083.0,13.740000000000002,981.0
태하,43.75,1083.0,13.740000000000002,981.0
허그맘허그인 심리,43.75,1083.0,13.740000000000002,981.0
비솔,43.74,1084.0,13.75,982.0
제로웹,43.73,1085.0,13.760000000000005,983.0
한국네트웍스,43.73,1085.0,13.760000000000005,983.0
아이엘포유,43.73,1085.0,13.760000000000005,983.0
인스팟,43.71,1086.0,13.780000000000001,984.0
씨엠티정보통신,43.7,1087.0,13.79,985.0
경우시스테크,43.69,1088.0,13.800000000000004,986.0
에프앤가이드,43.66,1089.0,13.830000000000005,987.0
어빌리티시스템즈,43.63,1090.0,13.86,988.0
아반스트레이트코리아,43.62,1091.0,13.870000000000005,989.0
애즈랜드,43.62,1091.0,13.870000000000005,989.0
태하메카트로닉스,43.61,1092.0,13.880000000000003,990.0
에이앤티솔루션,43.6,1093.0,13.89,991.0
삼성이앤에이,71.39,23.0,13.899999999999999,992.0
퍼플스,43.57,1094.0,13.920000000000002,993.0
넥스콘테크놀러지,43.56,1095.0,13.93,994.0
동진상선,43.55,1096.0,13.940000000000005,995.0
다임즈,43.55,1096.0,13.940000000000005,995.0
유오케이,43.54,1097.0,13.950000000000003,996.0
엑스오소프트,43.54,1097.0,13.950000000000003,996.0
잉글리쉬앤,43.53,1098.0,13.96,997.0
엘지전자,71.45,22.0,13.96,997.0
에스알포스트,43.52,1099.0,13.969999999999999,998.0
프라임엔시스템,43.52,1099.0,13.969999999999999,998.0
아워콤,43.49,1100.0,14.0,999.0
씨엔티테크,43.49,1100.0,14.0,999.0
필라넷,43.48,1101.0,14.010000000000005,1000.0
이노피아테크,43.47,1102.0,14.020000000000003,1001.0
씨브이네트,43.46,1103.0,14.030000000000001,1002.0
한솔PNS IT서비스 부문,43.45,1104.0,14.04,1003.0
미래에셋생명보험,43.44,1105.0,14.050000000000004,1004.0
오브젠,43.44,1105.0,14.050000000000004,1004.0
한우물,43.43,1106.0,14.060000000000002,1005.0
메디칼스탠다드,43.43,1106.0,14.060000000000002,1005.0
솔리데오시스템즈,43.42,1107.0,14.07,1006.0
엔텍정보통신,43.42,1107.0,14.07,1006.0
인사이트코리아,43.4,1108.0,14.090000000000003,1007.0
신보,43.4,1108.0,14.090000000000003,1007.0
퓨처젠,43.4,1108.0,14.090000000000003,1007.0
에이텍시스템,43.39,1109.0,14.100000000000001,1008.0
농심엔지니어링,43.39,1109.0,14.100000000000001,1008.0
비브이씨피에스에이디티코리아,43.39,1109.0,14.100000000000001,1008.0
엔코아,43.38,1110.0,14.11,1009.0
영훈의료재단,43.37,1111.0,14.120000000000005,1010.0
조이맥스,43.36,1112.0,14.130000000000003,1011.0
중앙제어,43.36,1112.0,14.130000000000003,1011.0
한화디펜스,43.36,1112.0,14.130000000000003,1011.0
유에스티21,43.33,1113.0,14.160000000000004,1012.0
긴트,43.3,1114.0,14.190000000000005,1013.0
아이에스테크놀로지,43.3,1114.0,14.190000000000005,1013.0
디모아,43.29,1115.0,14.200000000000003,1014.0
알씨아이파이낸셜서비스코리아,43.29,1115.0,14.200000000000003,1014.0
지앤푸드,43.29,1115.0,14.200000000000003,1014.0
제페토,43.29,1115.0,14.200000000000003,1014.0
한전의료재단한일병원,43.28,1116.0,14.21,1015.0
텐핑,43.28,1116.0,14.21,1015.0
한국수력원자력,71.71,21.0,14.219999999999992,1016.0
우리은행,71.71,21.0,14.219999999999992,1016.0
교세라도큐먼트솔루션스코리아,43.27,1117.0,14.219999999999999,1017.0
금성에이스산업,43.27,1117.0,14.219999999999999,1017.0
필에너지,43.27,1117.0,14.219999999999999,1017.0
사이넷,43.26,1118.0,14.230000000000004,1018.0
서울시립대학교,43.26,1118.0,14.230000000000004,1018.0
이랜서,43.26,1118.0,14.230000000000004,1018.0
올라이트라이프,43.23,1119.0,14.260000000000005,1019.0
티젠소프트,43.23,1119.0,14.260000000000005,1019.0
에이이엠모빌리티,43.23,1119.0,14.260000000000005,1019.0
하이브,71.77,20.0,14.279999999999994,1020.0
아이스트로,43.21,1120.0,14.280000000000001,1021.0
하이호금속,43.21,1120.0,14.280000000000001,1021.0
휴먼컨설팅그룹,43.21,1120.0,14.280000000000001,1021.0
스마트저축은행,43.21,1120.0,14.280000000000001,1021.0
신라교역,43.19,1121.0,14.300000000000004,1022.0
뉴스킨코리아,43.16,1122.0,14.330000000000005,1023.0
한국외식업중앙회,43.16,1122.0,14.330000000000005,1023.0
코리아퍼스텍,43.14,1123.0,14.350000000000001,1024.0
아이디피,43.14,1123.0,14.350000000000001,1024.0
블루마운틴소프트,43.13,1124.0,14.36,1025.0
벤제프,43.13,1124.0,14.36,1025.0
씨넥스존,43.12,1125.0,14.370000000000005,1026.0
111퍼센트,43.11,1126.0,14.380000000000003,1027.0
저먼코리아,43.09,1127.0,14.399999999999999,1028.0
시어스랩,43.09,1127.0,14.399999999999999,1028.0
두원전자통신,43.08,1128.0,14.410000000000004,1029.0
렉스젠,43.08,1128.0,14.410000000000004,1029.0
딥노이드,43.07,1129.0,14.420000000000002,1030.0
포리코리아,43.07,1129.0,14.420000000000002,1030.0
엠피지오,43.06,1130.0,14.43,1031.0
이노그리드,43.06,1130.0,14.43,1031.0
크레템,43.05,1131.0,14.440000000000005,1032.0
하나로의료재단,43.05,1131.0,14.440000000000005,1032.0
이지스엔터프라이즈,43.05,1131.0,14.440000000000005,1032.0
엔시큐어,43.04,1132.0,14.450000000000003,1033.0
미니레코드,43.03,1133.0,14.46,1034.0
코밴,43.03,1133.0,14.46,1034.0
에스티에이테스팅컨설팅,43.02,1134.0,14.469999999999999,1035.0
수산아이앤티,43.02,1134.0,14.469999999999999,1035.0
엔에이치선물,43.01,1135.0,14.480000000000004,1036.0
투이컨설팅,43.01,1135.0,14.480000000000004,1036.0
오픈엣지테크놀로지,43.0,1136.0,14.490000000000002,1037.0
창성,43.0,1136.0,14.490000000000002,1037.0
이즈피엠피,42.99,1137.0,14.5,1038.0
한국정보기술연구원,42.99,1137.0,14.5,1038.0
엘에스웨어,42.99,1137.0,14.5,1038.0
스탁컴퍼니,42.97,1138.0,14.520000000000003,1039.0
비즈톡,42.95,1139.0,14.54,1040.0
에프에이솔루션,42.95,1139.0,14.54,1040.0
한국투자증권,72.05,19.0,14.559999999999995,1041.0
국제식물검역인증원,42.92,1140.0,14.57,1042.0
네오펙트,42.91,1141.0,14.580000000000005,1043.0
지에이시스템,42.91,1141.0,14.580000000000005,1043.0
엘에스글로벌인코퍼레이티드,42.9,1142.0,14.590000000000003,1044.0
사조산업,42.9,1142.0,14.590000000000003,1044.0
쓰리디팩토리,42.9,1142.0,14.590000000000003,1044.0
씨앤토트,42.89,1143.0,14.600000000000001,1045.0
이감,42.88,1144.0,14.61,1046.0
나이콤,42.87,1145.0,14.620000000000005,1047.0
퓨전소프트,42.87,1145.0,14.620000000000005,1047.0
계양전기,42.86,1146.0,14.630000000000003,1048.0
그린맨파워,42.86,1146.0,14.630000000000003,1048.0
와우프레스,42.86,1146.0,14.630000000000003,1048.0
포비즈코리아,42.85,1147.0,14.64,1049.0
중앙신용정보,42.85,1147.0,14.64,1049.0
소프트파워,42.83,1148.0,14.660000000000004,1050.0
넥슨코리아,72.16,18.0,14.669999999999995,1051.0
엔시스템,42.82,1149.0,14.670000000000002,1052.0
에어코드,42.82,1149.0,14.670000000000002,1052.0
나라컨트롤,42.81,1150.0,14.68,1053.0
유비젠에스엔티,42.79,1151.0,14.700000000000003,1054.0
엑시콘,42.79,1151.0,14.700000000000003,1054.0
에이치엘엠씨,42.79,1151.0,14.700000000000003,1054.0
라닉스,42.79,1151.0,14.700000000000003,1054.0
전략물자관리원,42.78,1152.0,14.71,1055.0
이너버스,42.78,1152.0,14.71,1055.0
위트콤,42.78,1152.0,14.71,1055.0
리더스손해사정,42.77,1153.0,14.719999999999999,1056.0
에프엠에스코리아,42.76,1154.0,14.730000000000004,1057.0
한국가상현실,42.75,1155.0,14.740000000000002,1058.0
제오젠,42.75,1155.0,14.740000000000002,1058.0
에센티스,42.75,1155.0,14.740000000000002,1058.0
디섹,42.75,1155.0,14.740000000000002,1058.0
글로벌리서치,42.75,1155.0,14.740000000000002,1058.0
보그워너충주유한책임회사,42.74,1156.0,14.75,1059.0
네오오토,42.74,1156.0,14.75,1059.0
뉴데일리,42.72,1157.0,14.770000000000003,1060.0
두라로지스틱스,42.71,1158.0,14.780000000000001,1061.0
글로벌텔레콤,42.7,1159.0,14.79,1062.0
더케이예다함상조,42.7,1159.0,14.79,1062.0
상상스토리,42.7,1159.0,14.79,1062.0
세일코리아넷,42.68,1160.0,14.810000000000002,1063.0
동국대학교일산병원,42.67,1161.0,14.82,1064.0
크레셈,42.67,1161.0,14.82,1064.0
진서,42.66,1162.0,14.830000000000005,1065.0
누리꿈소프트,42.66,1162.0,14.830000000000005,1065.0
이다커뮤니케이션즈,42.66,1162.0,14.830000000000005,1065.0
구영테크,42.65,1163.0,14.840000000000003,1066.0
엠투아이코퍼레이션,42.62,1164.0,14.870000000000005,1067.0
디라직,42.61,1165.0,14.880000000000003,1068.0
머니투데이방송,42.61,1165.0,14.880000000000003,1068.0
무진전자,42.61,1165.0,14.880000000000003,1068.0
크레버스,42.59,1166.0,14.899999999999999,1069.0
포스콤,42.59,1166.0,14.899999999999999,1069.0
아주스틸,42.59,1166.0,14.899999999999999,1069.0
크리스피드,42.57,1167.0,14.920000000000002,1070.0
이노디스,42.56,1168.0,14.93,1071.0
삼화양행,42.55,1169.0,14.940000000000005,1072.0
우일씨앤텍,42.55,1169.0,14.940000000000005,1072.0
알에프메디컬,42.55,1169.0,14.940000000000005,1072.0
월덱스,42.54,1170.0,14.950000000000003,1073.0
고려저축은행,42.53,1171.0,14.96,1074.0
하우리,42.53,1171.0,14.96,1074.0
인지디스플레이,42.51,1172.0,14.980000000000004,1075.0
한빛마이크로시스템,42.49,1173.0,15.0,1076.0
스마일드래곤,42.48,1174.0,15.010000000000005,1077.0
재능이아카데미,42.47,1175.0,15.020000000000003,1078.0
에스알디퓨처스,42.46,1176.0,15.030000000000001,1079.0
스피쿠스,42.45,1177.0,15.04,1080.0
시너지컨설팅,42.45,1177.0,15.04,1080.0
이트론,42.45,1177.0,15.04,1080.0
지오투정보기술,42.44,1178.0,15.050000000000004,1081.0
굿모닝아이텍,42.44,1178.0,15.050000000000004,1081.0
유클릭,42.43,1179.0,15.060000000000002,1082.0
한국통신인터넷기술,42.43,1179.0,15.060000000000002,1082.0
일정실업,42.43,1179.0,15.060000000000002,1082.0
미플즈,42.43,1179.0,15.060000000000002,1082.0
아토텍코리아,42.41,1180.0,15.080000000000005,1083.0
태평양감정평가법인,42.4,1181.0,15.090000000000003,1084.0
씽크풀,42.39,1182.0,15.100000000000001,1085.0
에이루트,42.37,1183.0,15.120000000000005,1086.0
조인스엠,42.37,1183.0,15.120000000000005,1086.0
파인원커뮤니케이션즈,42.37,1183.0,15.120000000000005,1086.0
엑스큐어,42.36,1184.0,15.130000000000003,1087.0
유경제어,42.36,1184.0,15.130000000000003,1087.0
한국화웨이기술,42.36,1184.0,15.130000000000003,1087.0
CJ제일제당,72.64,17.0,15.149999999999999,1088.0
코닉글로리,42.34,1185.0,15.149999999999999,1088.0
전시몰닷컴,42.34,1185.0,15.149999999999999,1088.0
에스지에이솔루션즈주,42.33,1186.0,15.160000000000004,1089.0
나날에스엠아이,42.32,1187.0,15.170000000000002,1090.0
미원화학,42.32,1187.0,15.170000000000002,1090.0
의료법인 한양의료재단,42.32,1187.0,15.170000000000002,1090.0
지에프에스,42.32,1187.0,15.170000000000002,1090.0
인트로메딕,42.31,1188.0,15.18,1091.0
영진이엘,42.31,1188.0,15.18,1091.0
웨어포인트,42.3,1189.0,15.190000000000005,1092.0
말레동현필터시스템,42.3,1189.0,15.190000000000005,1092.0
인젠트,42.29,1190.0,15.200000000000003,1093.0
밀레에델바이스홀딩스,42.29,1190.0,15.200000000000003,1093.0
중앙하이텔,42.26,1191.0,15.230000000000004,1094.0
특허법인씨엔에스(유),42.26,1191.0,15.230000000000004,1094.0
인실리코,42.25,1192.0,15.240000000000002,1095.0
동은정보기술,42.25,1192.0,15.240000000000002,1095.0
콜마그룹,72.74,16.0,15.249999999999993,1096.0
코드파트너즈,42.24,1193.0,15.25,1097.0
피투피시스템즈,42.24,1193.0,15.25,1097.0
한국아이티진흥,42.22,1194.0,15.270000000000003,1098.0
진우에이티에스,42.22,1194.0,15.270000000000003,1098.0
에너지움,42.22,1194.0,15.270000000000003,1098.0
메디젠휴먼케어,42.21,1195.0,15.280000000000001,1099.0
아인시스아이엔씨,42.21,1195.0,15.280000000000001,1099.0
제때,42.21,1195.0,15.280000000000001,1099.0
금솔커뮤니케이션,42.21,1195.0,15.280000000000001,1099.0
알볼로에프앤씨,42.2,1196.0,15.29,1100.0
네이버,72.79,15.0,15.300000000000004,1101.0
어세스타,42.19,1197.0,15.300000000000004,1101.0
위팬,42.18,1198.0,15.310000000000002,1102.0
모바일 어플라이언스,42.14,1199.0,15.350000000000001,1103.0
시큐브,42.14,1199.0,15.350000000000001,1103.0
엔씨소프트,72.85,14.0,15.359999999999992,1104.0
가온브로드밴드,42.13,1200.0,15.36,1105.0
서비스에이스,42.13,1200.0,15.36,1105.0
세시소프트,42.13,1200.0,15.36,1105.0
브이원텍,42.13,1200.0,15.36,1105.0
대곤코퍼레이션,42.12,1201.0,15.370000000000005,1106.0
티에이케이정보시스템,42.11,1202.0,15.380000000000003,1107.0
선진모터스,42.1,1203.0,15.39,1108.0
이스톰,42.1,1203.0,15.39,1108.0
콜로세움코퍼레이션,42.06,1204.0,15.43,1109.0
그린카,42.03,1205.0,15.46,1110.0
신비웹,42.02,1206.0,15.469999999999999,1111.0
아레이몬드 유한책임회사,42.02,1206.0,15.469999999999999,1111.0
유밥,42.01,1207.0,15.480000000000004,1112.0
코윈디에스티,42.01,1207.0,15.480000000000004,1112.0
호텔패스글로벌,42.01,1207.0,15.480000000000004,1112.0
디엑스지,42.0,1208.0,15.490000000000002,1113.0
키다리식품,41.99,1209.0,15.5,1114.0
이씨오,41.95,1210.0,15.54,1115.0
새서울레저,41.95,1210.0,15.54,1115.0
디케이비엠시,41.95,1210.0,15.54,1115.0
대영유비텍,41.93,1211.0,15.560000000000002,1116.0
구주제약,41.93,1211.0,15.560000000000002,1116.0
세원전자,41.92,1212.0,15.57,1117.0
메가슈플렉스에스마켓,41.92,1212.0,15.57,1117.0
플루오린코리아,41.9,1213.0,15.590000000000003,1118.0
우리별,41.9,1213.0,15.590000000000003,1118.0
비앤에프테크놀로지,41.9,1213.0,15.590000000000003,1118.0
스톰미디어,41.89,1214.0,15.600000000000001,1119.0
휴먼테크놀로지,41.88,1215.0,15.61,1120.0
온라인파워스,41.87,1216.0,15.620000000000005,1121.0
비콘아이앤씨,41.86,1217.0,15.630000000000003,1122.0
오비고,41.85,1218.0,15.64,1123.0
메디오피아테크,41.84,1219.0,15.649999999999999,1124.0
녹십자엠에스,41.84,1219.0,15.649999999999999,1124.0
빌포스트,41.83,1220.0,15.660000000000004,1125.0
스타자동차,41.82,1221.0,15.670000000000002,1126.0
바비톡,41.82,1221.0,15.670000000000002,1126.0
모다,41.81,1222.0,15.68,1127.0
이토마토,41.79,1223.0,15.700000000000003,1128.0
선앤엘인테리어,41.78,1224.0,15.71,1129.0
세니온,41.78,1224.0,15.71,1129.0
우정항공,41.78,1224.0,15.71,1129.0
커브스코리아,41.77,1225.0,15.719999999999999,1130.0
웹브라이트,41.71,1226.0,15.780000000000001,1131.0
위메이드커넥트,41.7,1227.0,15.79,1132.0
그림,41.7,1227.0,15.79,1132.0
유브릿지,41.69,1228.0,15.800000000000004,1133.0
케이사인,41.68,1229.0,15.810000000000002,1134.0
쏠리드윈텍,41.68,1229.0,15.810000000000002,1134.0
비케이탑스,41.68,1229.0,15.810000000000002,1134.0
제이에스오토모티브,41.67,1230.0,15.82,1135.0
유탑엔지니어링,41.66,1231.0,15.830000000000005,1136.0
연합시스템,41.66,1231.0,15.830000000000005,1136.0
하이트진로,73.33,13.0,15.839999999999996,1137.0
해피라이징,41.64,1232.0,15.850000000000001,1138.0
아이엠에스모빌리티,41.64,1232.0,15.850000000000001,1138.0
디엔에이소프트,41.64,1232.0,15.850000000000001,1138.0
비즈니스온커뮤니케이션,41.63,1233.0,15.86,1139.0
산업마케팅,41.62,1234.0,15.870000000000005,1140.0
미라지웍스,41.62,1234.0,15.870000000000005,1140.0
파이낸셜데이타시스템,41.61,1235.0,15.880000000000003,1141.0
함소아,41.61,1235.0,15.880000000000003,1141.0
포어링크,41.61,1235.0,15.880000000000003,1141.0
켐에쎈,41.6,1236.0,15.89,1142.0
제일특허법인 (유),41.59,1237.0,15.899999999999999,1143.0
SGA,41.59,1237.0,15.899999999999999,1143.0
자이언트네트워크그룹,41.58,1238.0,15.910000000000004,1144.0
한국하우톤,41.58,1238.0,15.910000000000004,1144.0
씨엘엠앤에스,41.58,1238.0,15.910000000000004,1144.0
한국기능공사,41.56,1239.0,15.93,1145.0
보험몰닷컴,41.55,1240.0,15.940000000000005,1146.0
이노브,41.55,1240.0,15.940000000000005,1146.0
위즈베이스,41.55,1240.0,15.940000000000005,1146.0
씨이랩,41.54,1241.0,15.950000000000003,1147.0
컴즈,41.54,1241.0,15.950000000000003,1147.0
대륙,41.53,1242.0,15.96,1148.0
장인가구,41.52,1243.0,15.969999999999999,1149.0
주인정보시스템,41.52,1243.0,15.969999999999999,1149.0
스포피드,41.51,1244.0,15.980000000000004,1150.0
에즈웰플러스,41.51,1244.0,15.980000000000004,1150.0
케이티지,41.51,1244.0,15.980000000000004,1150.0
디지털타임스,41.5,1245.0,15.990000000000002,1151.0
아티스트유나이티드,41.5,1245.0,15.990000000000002,1151.0
동특,41.49,1246.0,16.0,1152.0
메이젠인터렉트,41.49,1246.0,16.0,1152.0
싸이웍스,41.49,1246.0,16.0,1152.0
대륙제관,41.48,1247.0,16.010000000000005,1153.0
녹십자이엠,41.48,1247.0,16.010000000000005,1153.0
한살림사업연합,41.47,1248.0,16.020000000000003,1154.0
